"economy","economycode","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity_f2f","account","account_fin","account_mob","fin1_1a","fin1_1b","fin2","fin4","fin4a","fin5","fin6","fin7","fin8","fin8a","fin8b","fin9","fin9a","fin10","fin10a","fin10b","fin11_1","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin11g","fin11h","fin13_1a","fin13_1b","fin13_1c","fin13_1d","fin13_1e","fin13_1f","fin13a","fin13b","fin13c","fin13d","fin14_1","fin14_2","fin14_2_China","fin14a","fin14a1","fin14b","fin14c","fin14c_2","fin14c_2_China","fin16","fin17a","fin17a1","fin17b","fin20","fin22a","fin22b","fin22c","fin24","fin24a","fin24b","fin26","fin27_1","fin27c1","fin27c2","fin28","fin29_1","fin29c1","fin29c2","fin30","fin31a","fin31b","fin31b1","fin31b1_China","fin31c","fin32","fin33","fin34a","fin34b","fin34d","fin34e","fin35","fin37","fin38","fin39a","fin39b","fin39d","fin39e","fin42","fin42a","fin43a","fin43b","fin43d","fin43e","fin44a","fin44b","fin44c","fin44d","fin45","fin45_1","fin45_1_China","saved","borrowed","receive_wages","receive_transfers","receive_pension","receive_agriculture","pay_utilities","remittances","mobileowner","internetaccess","anydigpayment","merchantpay_dig"
"Nigeria","NGA",142414056,0.533951939954672,2,36,3,5,1,2,1,1,1,1,3,1,2,,2,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,1,2,,,2,3,2,,,,2,1,1,3,3,3,3,,1,1,1,3,,,,3,,,,1,2,2,,,1,1,1,1,1,,,2,3,2,,,,,3,,,,,,1,1,1,1,4,1,,1,0,1,5,4,5,2,6,1,1,1,0
"Nigeria","NGA",182499599,3.69132718271346,1,56,1,5,2,2,1,1,0,2,1,3,,,2,2,2,,,,2,,2,,2,,,,,,,,,,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,1,2,,1,1,2,1,2,2,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,2,3,4,,1,1,4,4,4,4,4,5,1,2,0,0
"Nigeria","NGA",139779559,0.332488906633359,1,26,2,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,1,1,1,1,2,1,2,2,1,1,1,1,1,2,,,,,2,,,2,2,2,,,,2,2,,1,2,2,1,1,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,3,1,,1,1,4,4,4,2,4,5,1,2,0,0
"Nigeria","NGA",143426023,0.605748330072154,1,28,2,3,2,2,1,1,0,1,2,1,2,,1,1,2,,,,1,1,1,1,1,,,,,,,,,,2,2,3,3,3,2,,,,,2,,,2,1,2,,,,1,2,,2,2,2,1,,2,1,2,2,,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,2,1,4,1,,1,1,4,4,4,2,4,1,1,1,1,0
"Nigeria","NGA",153911699,0.518902485270978,2,31,2,5,1,2,1,1,0,1,2,1,2,,1,1,2,,,,1,1,1,1,1,,,,,,,,,,2,2,2,2,2,2,,,,,1,2,,1,1,2,,,,1,1,,2,2,2,2,,1,3,3,1,1,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,1,3,4,,3,,1,0,4,4,4,4,2,1,1,1,1,1
"Nigeria","NGA",169282529,2.63512386456439,1,35,1,2,1,2,1,1,0,1,1,1,2,,2,1,1,1,2,2,1,2,1,1,1,,,,,,,,,,2,3,2,2,3,2,,,,,2,,,1,1,2,,,,2,2,,1,1,2,2,2,2,1,1,1,1,,,3,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,5,2,2,4,4,,1,1,4,4,4,4,2,1,1,2,1,0
"Nigeria","NGA",198132715,2.74405297896234,2,35,1,4,1,2,1,1,0,3,2,1,2,,2,2,2,,,,1,2,1,2,3,,,,,,,,,,2,2,3,1,2,2,,,,,2,,,2,2,2,,,,2,2,,1,2,2,1,3,2,1,1,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,1,1,4,4,4,4,4,3,1,2,0,0
"Nigeria","NGA",207034658,0.585659428532396,1,20,2,1,2,2,1,1,0,,,1,2,,2,2,2,,,,2,,2,,2,,,,,,,,,,2,3,3,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,1,2,3,2,2,,0,0,4,4,4,4,4,5,2,2,0,0
"Nigeria","NGA",188309691,1.82414347132048,1,25,1,1,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,1,1,1,1,2,1,2,2,1,1,2,2,2,1,,,,,2,,,2,2,2,,,,1,1,,1,2,2,2,2,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,0,4,4,4,4,4,5,2,2,0,0
"Nigeria","NGA",178740365,0.353607839446375,1,45,2,5,1,1,1,1,0,2,2,1,2,,2,2,2,,,,1,1,1,2,2,,,,,,,,,,2,1,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,1,2,1,1,1,4,1,1,1,1,,,2,,,,1,2,2,,,1,1,1,1,2,,,2,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,1,1,4,4,4,2,1,1,2,1,0
"Nigeria","NGA",158038850,1.34315477304206,2,60,2,4,1,1,1,1,1,1,2,1,1,2,1,1,2,,,,2,,1,2,1,,,,,,,,,,,,,,,,2,2,2,2,1,2,,1,1,2,,,,2,2,2,2,1,2,1,,2,3,3,1,1,,,1,1,,,1,1,1,2,,,1,1,1,2,,,2,2,2,,,,,1,1,1,1,,,1,2,1,1,4,1,,1,1,1,4,4,1,1,1,1,2,1,1
"Nigeria","NGA",112657800,0.253812128787772,2,22,3,4,2,2,1,1,0,2,2,2,,,1,1,2,,,,2,,1,2,1,,,,,,,,,,2,2,2,1,2,2,,,,,2,,,2,1,2,,,,2,2,,2,2,2,2,,1,2,1,2,,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,0,4,4,4,4,4,1,1,1,1,0
"Nigeria","NGA",118373648,0.423254949913387,2,31,1,5,1,2,1,1,1,1,2,2,,,1,1,1,2,,1,1,1,2,,1,,,,,,,,,,,,,,,,1,2,1,2,1,1,,2,1,2,,,,2,2,2,1,1,2,2,2,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,1,2,,,1,2,1,2,,,1,1,2,1,1,2,,1,1,4,1,4,1,4,5,1,1,1,1
"Nigeria","NGA",209248891,3.69132718271346,2,18,1,1,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,,,,,2,,,2,1,2,,,,2,2,,2,1,2,1,,2,2,2,1,1,,,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,1,3,1,,0,1,4,4,4,4,2,1,1,1,0,0
"Nigeria","NGA",199742919,0.299599189613921,2,24,2,5,2,2,1,1,0,2,2,1,1,2,1,1,2,,,,1,2,1,2,1,,,,,,,,,,2,2,1,1,2,2,,,,,2,,,2,1,1,1,2,,2,1,,2,2,2,1,,2,1,1,1,2,2,2,1,2,2,1,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,4,4,4,4,4,2,1,1,1,1
"Nigeria","NGA",188526464,0.223275257178175,2,33,2,5,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,,,,,,,,,,,,,,,,1,2,2,1,2,2,,1,1,1,3,2,,2,1,1,1,2,2,2,2,2,2,1,1,2,1,1,2,,,,1,1,1,2,,,1,2,1,1,,,2,2,2,,,,,2,,,,,,1,2,2,2,1,1,,1,1,1,4,4,4,1,2,1,1,1,1
"Nigeria","NGA",162587895,0.94270992720258,1,15,1,1,2,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,6,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,1,2,2,4,2,,0,0,4,4,4,4,4,5,2,2,0,0
"Nigeria","NGA",168975434,0.3958986426109,2,25,2,3,1,2,1,1,0,1,2,1,1,2,2,2,2,,,,1,1,1,2,1,,,,,,,,,,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,1,,2,2,2,1,,6,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,2,1,1,3,1,,1,1,4,4,4,4,4,5,1,2,1,0
"Nigeria","NGA",171332089,0.306861159757353,1,29,2,4,1,1,1,1,0,2,2,1,2,,1,1,2,,,,1,1,1,1,1,,,,,,,,,,2,2,2,2,2,2,,,,,2,,,2,1,1,2,1,,2,1,,1,2,2,1,2,1,2,2,1,1,,,1,1,,,1,2,2,,,1,1,1,1,2,,,2,2,2,,,,,2,,,,,,3,3,2,3,,2,,1,1,1,4,4,4,2,1,1,1,1,0
"Nigeria","NGA",178530170,0.632808415937536,2,31,2,4,1,2,1,1,0,2,2,1,2,,2,3,2,,,,1,2,1,3,3,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,3,3,1,2,2,1,2,2,1,1,3,,,,4,,,,3,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,2,3,1,,1,1,4,4,4,4,5,6,1,2,0,0
"Nigeria","NGA",170494516,3.69132718271346,1,26,1,2,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,1,1,1,1,2,1,2,1,1,1,1,1,1,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,4,1,,0,1,2,4,4,2,4,5,2,2,0,0
"Nigeria","NGA",159492639,1.35600964622222,1,42,1,1,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,0,4,4,4,4,2,5,1,2,0,0
"Nigeria","NGA",207452410,1.4898665021812,2,35,1,1,1,2,1,1,0,2,2,1,1,2,1,2,2,,,,2,,1,1,1,,,,,,,,,,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,2,2,1,2,1,2,1,2,1,1,1,1,2,2,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,1,4,1,,1,1,4,4,4,4,1,2,1,2,1,0
"Nigeria","NGA",125357955,0.523795863233702,2,21,2,4,2,2,1,1,0,2,2,2,,,2,2,2,,,,1,2,2,,2,,,,,,,,,,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,1,1,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,2,1,1,4,1,,0,0,2,4,4,4,4,1,1,1,1,0
"Nigeria","NGA",113366314,1.86455005614559,2,19,2,4,2,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,1,4,2,,0,0,4,4,4,4,4,3,1,1,0,0
"Nigeria","NGA",164604173,1.73308863592994,2,38,1,5,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,2,,2,1,1,1,2,1,1,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,1,2,1,4,1,,1,1,4,4,4,4,2,2,1,2,0,0
"Nigeria","NGA",175331583,0.339978847956771,2,25,2,2,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,,,,,2,,,2,2,2,,,,2,1,,2,2,2,2,,2,2,1,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,1,0,4,4,4,4,4,3,1,1,0,0
"Nigeria","NGA",163350637,0.223275257167535,1,30,2,5,1,2,1,1,0,2,2,1,2,,1,1,2,,,,2,,1,2,1,,,,,,,,,,2,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,1,,1,2,2,1,2,1,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,1,3,1,,1,1,4,4,4,4,4,5,1,2,1,0
"Nigeria","NGA",206740458,2.02969745541216,2,50,2,1,1,2,1,1,0,2,2,1,2,,2,2,2,,,,2,,2,,1,,,,,,,,,,3,3,2,3,3,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,3,,,,1,2,1,3,2,,,,,,2,,,,,,,2,2,,,,,3,,,,,,1,1,1,2,3,1,,0,0,4,4,4,5,4,3,1,3,0,0
"Nigeria","NGA",116976855,0.498303907687817,1,30,2,3,1,2,1,1,0,2,2,1,2,,2,2,2,,,,2,,1,1,1,,,,,,,,,,1,1,1,1,2,2,,,,,2,,,2,2,2,,,,2,1,,2,2,2,2,,5,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,0,4,4,4,4,4,5,1,2,0,0
"Nigeria","NGA",144677088,0.388964020099023,2,48,2,5,1,2,1,1,0,1,2,1,1,1,1,1,2,,,,1,1,1,1,1,,,,,,,,,,2,1,2,2,1,2,,,,,1,2,,1,1,2,,,,1,1,,2,2,2,2,,1,3,2,1,1,,,1,1,,,1,2,2,,,1,1,2,1,2,,,1,2,2,,,,,2,,,,,,2,3,2,3,1,1,,1,0,1,4,4,4,2,1,1,1,1,1
"Nigeria","NGA",118239046,0.774006817147328,1,32,2,2,1,2,1,1,0,2,2,1,2,,2,1,2,,,,2,,1,1,2,,,,,,,,,,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,3,1,1,2,1,1,1,2,1,1,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,0,4,4,4,4,2,2,1,1,0,0
"Nigeria","NGA",158081868,0.583283874018351,1,16,2,5,2,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,1,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,3,3,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,2,,3,,0,0,4,4,4,4,4,3,2,1,0,0
"Nigeria","NGA",138468949,0.567885869591272,1,27,2,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,1,2,2,2,1,1,2,2,1,1,1,2,,,,,2,,,2,2,2,,,,2,1,,1,2,2,1,2,2,1,1,2,,,,1,2,1,2,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,4,4,4,4,2,3,1,1,0,0
"Nigeria","NGA",130815061,0.38523972880759,2,38,2,3,1,2,1,1,0,,,1,2,,2,2,2,,,,2,,2,,2,,,,,,,,,,2,2,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,4,1,1,2,,,,1,1,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,0,2,4,4,4,2,1,1,1,1,0
"Nigeria","NGA",158118266,3.20719006443458,1,65,1,4,1,1,1,1,0,2,2,1,1,2,2,2,2,,,,1,1,1,1,2,,,,,,,,,,2,2,2,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,3,3,2,,0,0,4,4,4,2,2,1,1,2,1,0
"Nigeria","NGA",184463199,0.223275257167535,1,27,2,5,1,2,1,1,0,1,2,1,1,1,1,1,2,,,,1,1,1,1,1,,,,,,,,,,2,2,1,2,1,2,,,,,2,1,,1,1,2,,,,2,2,,2,1,1,1,,5,1,1,1,1,,,1,1,,,1,1,1,1,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,1,1,4,1,,0,1,4,4,4,4,1,1,1,1,1,1
"Nigeria","NGA",174157747,1.67635607724228,2,18,2,4,1,1,1,1,0,1,2,2,,,1,1,2,,,,2,,2,,1,,,,,,,,,,,,,,,,,,,,2,,,2,1,2,,,,2,2,2,2,2,2,1,,2,2,1,1,1,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,3,3,1,4,3,,1,1,4,4,4,4,2,1,1,1,1,0
"Nigeria","NGA",171629150,0.731592934000241,2,26,2,2,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,3,3,1,3,,2,,0,1,4,4,4,2,4,5,1,2,0,0
"Nigeria","NGA",166747786,0.94270992720258,1,18,2,4,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,1,2,1,2,2,1,2,2,1,2,2,2,,,,,2,,,2,2,2,,,,1,2,,2,2,2,1,,1,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,2,1,1,1,4,1,,1,1,4,4,4,2,4,5,1,2,0,0
"Nigeria","NGA",148351090,1.67509883679413,1,30,2,2,1,2,1,1,0,2,2,1,2,,2,2,2,,,,1,2,2,,1,,,,,,,,,,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,1,,1,2,2,2,2,5,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,1,4,4,4,4,2,5,1,1,0,0
"Nigeria","NGA",127810752,2.07718327685489,1,17,2,2,1,2,0,0,0,,,2,,,,,,,,,,,,,,3,2,3,1,3,3,1,2,3,3,2,1,1,3,2,,,,,2,,,3,2,3,,,,2,3,,2,2,3,2,,7,,,2,,,,3,,,,2,,,,,,2,,,,,,,3,3,,,,,2,,,,,,2,5,1,2,3,1,,0,0,4,5,5,4,4,6,1,2,0,0
"Nigeria","NGA",150079248,1.29941713798464,1,47,2,3,1,2,1,1,1,1,2,1,2,,2,2,2,,,,1,1,1,2,1,,,,,,,,,,,,,,,,1,2,2,2,2,,,2,1,2,,,,2,2,2,2,2,2,2,,3,2,1,1,1,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,3,1,2,4,1,,0,0,2,4,4,4,2,1,1,1,1,0
"Nigeria","NGA",130859831,0.403001115221083,2,30,2,5,1,2,1,1,1,2,2,1,2,,2,2,2,,,,1,2,1,1,1,,,,,,,,,,,,,,,,1,2,2,2,2,,,2,2,2,,,,2,2,2,1,2,2,2,2,2,2,1,1,1,,,1,1,,,1,1,1,1,,,1,2,1,1,,,1,2,2,,,,,2,,,,,,1,1,1,1,1,1,,1,0,1,4,4,4,1,1,1,1,1,0
"Nigeria","NGA",152495691,1.61347226359837,2,36,1,1,2,1,1,1,0,2,2,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,2,2,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,5,1,1,2,,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,0,4,4,4,4,4,1,1,2,1,0
"Nigeria","NGA",156613899,1.62228644221056,2,22,2,1,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,6,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,4,4,,1,,0,1,4,4,4,4,4,5,1,1,0,0
"Nigeria","NGA",184618546,1.70713120903394,2,45,1,1,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,1,2,2,2,2,1,2,1,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,2,2,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,3,3,3,,3,,1,0,4,4,4,4,4,5,1,2,0,0
"Nigeria","NGA",175401228,1.32807945218069,2,21,2,1,1,1,1,1,0,2,2,1,2,,2,1,2,,,,1,1,1,1,1,,,,,,,,,,1,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,5,3,3,1,2,1,2,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,1,1,2,4,4,4,4,3,1,1,0,0
"Nigeria","NGA",126750093,0.444983762056113,1,32,2,4,2,2,1,1,0,2,2,1,1,2,1,1,2,,,,1,1,1,2,2,,,,,,,,,,2,2,2,1,2,2,,,,,2,,,2,1,2,,,,2,1,,2,2,2,2,,2,1,1,2,,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,1,0,4,4,4,4,4,1,1,1,1,0
"Nigeria","NGA",194263509,3.69132718271346,2,65,1,5,1,2,1,1,0,1,2,1,2,,2,2,2,,,,1,1,1,1,1,,,,,,,,,,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,2,2,2,1,1,1,,,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,2,2,2,1,,1,1,3,3,1,1,,1,0,4,4,4,2,2,1,1,2,1,0
"Nigeria","NGA",194671979,0.755988739133989,2,45,2,3,1,2,1,1,0,1,2,2,,,2,2,2,,,,2,,2,,1,,,,,,,,,,2,1,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,6,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,0,4,4,4,4,4,5,2,2,0,0
"Nigeria","NGA",203839950,0.664977813266717,1,30,2,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,1,2,,1,2,2,2,2,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,3,1,3,,3,,1,0,4,4,4,4,2,5,1,1,0,0
"Nigeria","NGA",201044479,0.719706100822411,2,26,2,5,1,1,1,1,1,1,2,1,2,,1,1,2,,,,1,1,1,1,1,,,,,,,,,,1,2,2,2,1,2,,,,,2,,,2,1,1,2,1,,1,1,,2,2,2,1,,1,2,2,1,1,,,1,1,,,1,2,1,2,,,1,2,1,1,,,2,2,2,,,,,2,,,,,,2,3,2,2,1,3,,1,1,1,4,4,4,1,1,1,1,1,0
"Nigeria","NGA",137562370,0.696282991857779,2,23,2,3,1,1,1,1,0,2,1,1,1,2,2,1,2,,,,1,2,2,,1,,,,,,,,,,1,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,1,,1,1,1,1,2,5,1,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,4,1,,1,1,2,4,4,2,2,5,1,1,1,0
"Nigeria","NGA",170590227,0.54076214740352,2,23,1,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,1,2,,,,2,,,,1,2,2,,,1,1,1,2,2,1,,,2,2,,,,,2,,,,,,2,2,1,4,3,1,,0,0,2,4,4,4,2,5,1,2,0,0
"Nigeria","NGA",177173869,1.34272577237664,1,46,2,5,1,1,1,1,0,2,3,1,2,,2,2,3,,,,1,1,1,3,3,,,,,,,,,,,,,,,,,,,,2,,,2,3,3,,,,2,3,3,3,2,2,2,,3,1,1,3,,,,1,3,1,1,2,,,,,,3,,,,,,,3,3,,,,,3,,,,,,2,5,2,5,1,1,,1,0,5,5,5,5,4,2,1,3,0,0
"Nigeria","NGA",134218022,0.704197485291601,2,36,2,2,1,1,1,1,0,2,2,1,2,,2,2,2,,,,1,1,1,1,1,,,,,,,,,,2,2,2,2,2,2,,,,,2,,,2,1,2,,,,2,2,,2,2,2,2,,2,1,1,1,2,2,2,1,1,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,1,4,2,,0,0,4,4,4,4,1,1,2,2,1,0
"Nigeria","NGA",181376126,0.223275257178175,2,25,2,5,1,2,1,1,1,2,2,1,1,1,1,1,2,,,,1,1,1,1,1,,,,,,,,,,2,1,2,1,1,2,,,,,2,1,,2,1,2,,,,1,1,,1,2,2,1,2,3,2,1,1,1,,,1,1,,,2,,,,,,1,2,1,1,,,2,2,2,,,,,2,,,,,,2,2,1,1,4,1,,1,1,1,4,4,4,4,1,1,1,1,1
"Nigeria","NGA",175254105,3.69132718271346,1,17,1,1,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,4,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,0,4,4,4,4,4,5,2,2,0,0
"Nigeria","NGA",115343155,0.223275257167535,1,28,2,5,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,2,1,1,2,,2,1,1,1,2,,2,1,2,2,2,2,1,,1,2,1,1,1,,,1,1,,,2,,,,,,1,2,1,1,,,2,2,2,,,,,2,,,,,,1,2,1,2,1,1,,1,1,1,4,4,4,4,1,1,1,1,1
"Nigeria","NGA",184432894,2.0651938265316,1,40,1,3,1,2,1,1,0,2,2,1,2,,2,1,2,,,,1,1,1,1,1,,,,,,,,,,1,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,1,1,2,1,2,7,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,1,1,4,4,4,4,2,5,1,2,0,0
"Nigeria","NGA",190913614,0.327551118351108,1,25,2,5,1,2,1,1,1,2,2,1,2,,2,1,2,,,,1,2,1,2,1,,,,,,,,,,,,,,,,2,2,2,2,2,,,1,1,2,,,,2,2,2,2,2,2,2,,2,3,1,2,,,,1,1,,,1,1,1,1,,,2,,,,,,,2,2,,,,,2,,,,,,1,3,1,3,3,1,,0,0,4,4,4,4,1,1,1,1,1,0
"Nigeria","NGA",175572413,0.47617951112285,2,42,2,4,1,2,1,1,1,1,2,1,1,1,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,,,1,1,2,1,1,2,,1,1,1,1,1,,2,1,2,2,2,2,1,,1,1,1,2,,,,1,1,,,2,,,,,,1,2,1,1,,,2,2,2,,,,,2,,,,,,1,1,1,2,1,1,,1,1,1,4,4,4,4,1,1,1,1,1
"Nigeria","NGA",198215155,0.394317029665452,2,42,2,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,3,2,3,3,2,2,1,2,2,2,2,3,1,2,2,,,,,2,,,2,2,2,,,,2,3,,2,2,2,1,,2,1,1,2,,,,3,,,,3,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,2,1,2,3,1,,0,1,4,4,4,4,5,6,1,2,0,0
